,explode,title,title_length,Category,publish_time,original,images,push_ratio_10,shh_ratio_10
221,0,與龍共舞是真愛嗎?,9,問卦,Mon Dec  2 20:18:35 2019,0,1,0.7,0.0
222,0,公務員是不是很窮？,9,問卦,Mon Dec  2 20:18:36 2019,1,0,0.7,0.0
223,0,先前菸文的新聞隨便都會被推爆,14,問卦,Mon Dec  2 20:19:23 2019,0,0,0.5,0.1
224,0,世界上有卡神嗎???,10,問卦,Mon Dec  2 19:54:37 2019,1,0,0.7,0.1
225,0,居住正義說到做到！蔡英文喊話：下一個四,19,新聞,Mon Dec  2 19:56:47 2019,0,0,0.4,0.1
226,0,卡神遭爆開價月500萬 主導PTT風向,19,新聞,Mon Dec  2 19:56:57 2019,0,0,0.0,0.3
227,0,室友得寸進尺該怎麼辦?(貓貓陣線),17,問卦,Mon Dec  2 19:57:22 2019,1,1,0.25,0.5
228,0,疑送高價口罩涉賄選 翟本喬：友情價28元,20,新聞,Mon Dec  2 19:57:27 2019,0,0,0.4,0.0
229,0,卡神是怎樣走到這一步的？,12,問卦,Mon Dec  2 19:57:38 2019,0,0,0.4,0.2
230,0,為啥二戰射擊遊戲都沒有中國戰場,15,問卦,Mon Dec  2 19:58:48 2019,1,1,0.3,0.0
231,0,先前菸文的新聞隨便都會被推爆,14,問卦,Mon Dec  2 19:59:11 2019,1,0,0.6,0.0
232,0,「民進黨任何手段都用！」吳伯雄罕見激動,19,新聞,Mon Dec  2 19:59:56 2019,1,0,0.1,0.4
233,0,公共政策平台有翻案過的紀錄嗎,14,問卦,Mon Dec  2 20:00:21 2019,1,0,0.0,0.0
234,0,"交通部對""停止高鐵延屏東""連署的回應",18,爆卦,Mon Dec  2 20:00:32 2019,0,1,0.5,0.125
235,0,一個噓文900元 今天起大家應該慎用噓文,20,問卦,Mon Dec  2 20:00:53 2019,0,0,0.0,0.25
236,0,楊蕙如帶風向手法曝光！下線網軍憑截圖,18,新聞,Mon Dec  2 20:01:25 2019,0,0,0.4,0.0
237,0,一則爆文九萬塊？,8,問卦,Mon Dec  2 20:01:44 2019,0,0,0.3333333333333333,0.0
238,0,肥宅戒掉花錢吃魚喝茶有加分嗎？,15,問卦,Mon Dec  2 20:02:20 2019,1,0,0.8,0.0
239,0,韓國的仙女Emmy—IU的八卦,15,問卦,Mon Dec  2 20:02:41 2019,1,1,0.1,0.3
240,0,高職妹這種天氣穿熱褲？？,12,問卦,Mon Dec  2 20:02:49 2019,1,1,0.1,0.7
241,0,卡神是怎樣走到這一步的？,12,問卦,Mon Dec  2 20:03:52 2019,0,0,0.2,0.2
242,0,有發熱衣為什麼沒有發明發熱褲?,15,問卦,Mon Dec  2 20:03:55 2019,1,1,0.3,0.5
243,0,「台灣可成同志觀光國」?! 徐耀昌：搞成,20,新聞,Mon Dec  2 20:04:44 2019,1,1,0.3,0.1
244,0,胡瓜旁邊的瑪麗亞變花瓶了嗎,13,問卦,Mon Dec  2 19:42:16 2019,1,0,0.6,0.1
245,0,不買YAMAHA日本車 貪便宜兩陽的在想什麼?,23,問卦,Mon Dec  2 19:43:23 2019,0,0,0.5,0.0
246,1,大撒幣，發了1萬P出去   ^ω^,17,問卦,Mon Dec  2 19:44:18 2019,1,0,0.9,0.0
247,0,一則爆文九萬塊？,8,問卦,Mon Dec  2 19:44:54 2019,0,1,0.3333333333333333,0.1111111111111111
248,0,卡神是怎樣走到這一步的？,12,問卦,Mon Dec  2 19:45:30 2019,0,0,0.16666666666666666,0.16666666666666666
249,0,天龍國人口恐被它超越？網酸柯P無能,17,新聞,Mon Dec  2 19:45:30 2019,1,1,0.3,0.4
250,0,快訊／為買手機科長威脅北醫生　國健署：,19,新聞,Mon Dec  2 19:48:13 2019,0,0,0.6,0.0
251,0,網軍橫行是不是你我都推了一把?,15,問卦,Mon Dec  2 19:48:29 2019,1,0,0.2,0.5
252,0,卡神是怎樣走到這一步的？,12,問卦,Mon Dec  2 19:50:03 2019,0,0,0.1,0.2
253,0,一則爆文九萬塊？,8,問卦,Mon Dec  2 19:50:21 2019,0,0,0.4,0.0
254,0,快訊／為買手機科長威脅北醫生　國健署：,19,新聞,Mon Dec  2 19:50:43 2019,0,0,0.42857142857142855,0.0
255,0,楊丞琳暌違6年現身台北跨年 提李榮浩爆,19,新聞,Mon Dec  2 19:50:42 2019,1,1,0.3,0.2
256,0,一個噓文900元 今天起大家應該慎用噓文,20,問卦,Mon Dec  2 19:50:45 2019,1,0,0.0,0.9
257,0,一則爆文九萬塊？,8,問卦,Mon Dec  2 19:51:29 2019,0,0,0.5,0.0
258,0,金城武跟吳奇隆演戲時在想什麼,14,問卦,Mon Dec  2 19:52:01 2019,1,0,0.7,0.0
259,0,扯！民眾黨中評委爆恐嚇 貼照片嗆輾壓民,19,新聞,Mon Dec  2 19:52:37 2019,1,1,0.4,0.2
260,0,當街開3槍！高雄驚傳男子轟頭自戕命危,18,新聞,Mon Dec  2 19:52:58 2019,1,0,0.4,0.1
261,0,葉元之狂嗆黃國昌 「他以為他是誰啊？」,19,新聞,Mon Dec  2 19:53:57 2019,0,1,0.4,0.0
262,0,太多粉讓胯下癢 該逼鳩 該怎麼辦,16,問卦,Mon Dec  2 19:54:36 2019,1,0,0.5,0.16666666666666666
263,0,一則爆文九萬塊？,8,問卦,Mon Dec  2 19:25:26 2019,1,1,0.5,0.1
264,0,換跑道！從頭準備指考考科 科大生拚上警,19,新聞,Mon Dec  2 19:26:35 2019,1,0,0.4,0.1
265,0,哪有東西會睡個午覺就不見？,13,問卦,Mon Dec  2 19:27:11 2019,1,0,0.1,0.5
266,0,葉元之狂嗆黃國昌 「他以為他是誰啊？」,19,新聞,Mon Dec  2 19:28:12 2019,1,1,0.6,0.1
267,0,督割-李柏璋 最近在幹嘛,12,問卦,Mon Dec  2 19:29:34 2019,1,0,0.5,0.0
268,0,一則爆文九萬塊？,8,問卦,Mon Dec  2 19:32:14 2019,0,0,0.0,0.5
269,0,張奕加薪到800萬日圓 盼明年爭取10勝,20,新聞,Mon Dec  2 19:32:17 2019,1,1,0.4,0.1
270,0,很兇很強很晃 這韓國女是誰 有卦?,17,問卦,Mon Dec  2 19:32:28 2019,1,1,0.2,0.1
271,0,工作多久後才有加薪一萬元？,13,問卦,Mon Dec  2 19:34:09 2019,1,0,0.2,0.3
272,0,楊蕙如帶風向手法曝光！下線網軍憑截圖,18,新聞,Mon Dec  2 19:35:06 2019,0,1,0.5,0.0
273,0,一則爆文九萬塊？,8,問卦,Mon Dec  2 19:36:37 2019,0,0,0.3333333333333333,0.0
274,0,斗六鐵路立體化計畫 獲雲縣議會同意,17,新聞,Mon Dec  2 19:38:10 2019,1,1,0.5,0.0
275,0,兒福砸3.7億買內湖辦公室！　他心涼「捐,20,新聞,Mon Dec  2 19:38:34 2019,1,0,0.3,0.2
276,0,中國訂定打擊Deepfake的新法令，明年1月1,24,新聞,Mon Dec  2 19:38:56 2019,1,0,0.5,0.0
277,0,阿如不留個長頭髮嗎,9,問卦,Mon Dec  2 19:40:14 2019,1,0,0.25,0.25
278,0,卡神遭爆開價月500萬 主導PTT風向,19,新聞,Mon Dec  2 19:41:07 2019,0,1,0.6,0.0
279,0,台灣有辦法出現 半澤直樹 查出問題金流嗎？,21,問卦,Mon Dec  2 19:41:13 2019,1,0,0.5,0.2
280,0,一則爆文九萬塊？,8,問卦,Mon Dec  2 19:42:10 2019,0,0,0.125,0.0
281,0,南投縣又有民代被判當選無效確定 縣內第5,20,新聞,Mon Dec  2 19:12:31 2019,1,0,0.6666666666666666,0.16666666666666666
282,0,有沒有alien quest eve v0.13A的八卦чО,30,問卦,Mon Dec  2 19:12:38 2019,1,0,1.0,0.0
283,0,女生這天氣冷又穿熱褲是什麼概念?,16,問卦,Mon Dec  2 19:12:48 2019,1,1,0.6,0.0
284,0,,0,新聞,Mon Dec  2 19:13:30 2019,1,0,0.4,0.2
285,0,好市多麵包怎麼都一下賣完,12,問卦,Mon Dec  2 19:13:51 2019,1,0,0.6,0.1
286,0,貓狗的罐頭有人吃過嗎?,11,問卦,Mon Dec  2 19:14:56 2019,1,0,0.5,0.0
287,0,快訊／為買手機科長威脅北醫生　國健署：,19,新聞,Mon Dec  2 19:14:59 2019,0,0,0.5,0.2
288,0,轉彎前三十公尺打方向燈很難嗎？,15,問卦,Mon Dec  2 19:15:46 2019,1,1,0.4,0.2
289,0,要怎麼靠一瓶果汁打贏這場選戰,14,問卦,Mon Dec  2 19:16:14 2019,1,1,0.6666666666666666,0.0
290,0,pchome momo 一年當中哪時候最忙碌,22,問卦,Mon Dec  2 19:16:22 2019,1,0,0.14285714285714285,0.0
291,0,台灣有哪些土霸王？,9,問卦,Mon Dec  2 19:16:25 2019,1,0,0.6,0.0
292,1,楊蕙如帶風向手法曝光！下線網軍憑截圖,18,新聞,Mon Dec  2 19:17:38 2019,0,1,0.5,0.0
293,0,不買YAMAHA日本車 貪便宜兩陽的在想什麼?,23,問卦,Mon Dec  2 19:19:09 2019,1,1,0.7,0.2
294,0,媽祖像前賀韓國瑜挨批 韓粉贈匾讓慈鳳宮,19,新聞,Mon Dec  2 19:19:12 2019,1,1,0.4,0.1
295,0,迷戀二次元還是三次元比較可能會有結果？,19,問卦,Mon Dec  2 19:19:55 2019,1,0,0.75,0.25
296,0,卡神是怎樣走到這一步的？,12,問卦,Mon Dec  2 19:20:05 2019,1,0,0.3,0.0
297,0,有沒有公共政策網路參與平台的掛？,16,問卦,Mon Dec  2 19:20:18 2019,1,1,0.4,0.1
298,0,1500 之後這裡還有學生嗎 ?? ☺ ☺ ☺ ☺,25,問卦,Mon Dec  2 19:22:38 2019,1,1,0.7,0.2
299,0,"交通部對""停止高鐵延屏東""連署的回應",18,爆卦,Mon Dec  2 19:24:13 2019,1,1,0.2,0.3
300,0,天氣冷食量倍增正常嗎,10,問卦,Mon Dec  2 19:24:48 2019,1,1,0.2222222222222222,0.3333333333333333
301,0,為什麼沒人用烏骨雞做炸雞,12,問卦,Mon Dec  2 18:54:39 2019,1,1,0.4,0.0
302,0,卡神遭爆開價月500萬 主導PTT風向,19,新聞,Mon Dec  2 18:55:26 2019,0,0,0.3,0.3
303,0,網軍頭有沒有犯組織罪,10,問卦,Mon Dec  2 18:55:27 2019,1,0,0.6,0.0
304,0,北檢認證「卡神」是綠網軍首領 下線發文,19,新聞,Mon Dec  2 18:56:21 2019,0,0,0.3,0.1
305,0,莒光號比區間車慢的八卦？,12,問卦,Mon Dec  2 18:58:22 2019,1,0,0.2,0.1
306,0,即食乾拌麵 是不是太多種了?,14,問卦,Mon Dec  2 18:59:29 2019,0,1,0.4,0.2
307,0,沈伯洋(撲馬)公佈關西機場事件真相,17,爆卦,Mon Dec  2 18:59:43 2019,0,0,0.2,0.0
308,0,楊蕙如遭起訴 監委：一點不驚訝,15,新聞,Mon Dec  2 19:00:29 2019,1,0,0.6,0.2
309,0,卡神遭爆開價月500萬 主導PTT風向,19,新聞,Mon Dec  2 19:00:31 2019,0,0,0.4,0.0
310,0,正妹超巨胸器任人摸 嬌喘聲好害,15,新聞,Mon Dec  2 19:01:26 2019,1,1,0.6,0.1
311,0,冷氣團來到能從事什麼活動呢？,14,問卦,Mon Dec  2 19:02:03 2019,1,1,0.3,0.1
312,0,「卡神」楊蕙如每月發一萬給網軍下線? ,19,新聞,Mon Dec  2 19:02:29 2019,0,0,0.4,0.1
313,0,有沒有太空鴨那麼便宜的八卦？,14,問卦,Mon Dec  2 19:05:49 2019,1,0,0.5,0.1
314,0,朋友說他每天又悶又苦又茫怎麼辦？,16,問卦,Mon Dec  2 19:07:19 2019,1,0,0.7,0.2
315,0,當初沒抽到伊斯塔&艾蕾的不會氣到進來噓吧,20,問卦,Mon Dec  2 19:09:11 2019,1,1,0.4,0.4
316,0,民主黨對中的態度到底是怎樣?,14,問卦,Mon Dec  2 19:09:31 2019,1,0,0.3,0.1
317,0,五眼聯盟爆共諜案 專家：揭全球情報合作,19,新聞,Mon Dec  2 19:10:05 2019,1,0,0.6,0.1
318,0,女廁芳香劑盒裝針孔偷拍 女學生機警揪出,19,新聞,Mon Dec  2 19:10:20 2019,1,0,0.9,0.0
319,0,艾美獎是不是仇恨麥可？,11,問卦,Mon Dec  2 19:11:21 2019,1,0,0.25,0.5
320,0,國中的否定問句,7,問卦,Mon Dec  2 19:12:22 2019,0,0,0.0,0.0
321,0,「卡神」被起訴 陳宜民：應查清金流,17,新聞,Mon Dec  2 18:44:26 2019,0,0,0.2,0.1
322,0,沈伯洋(撲馬)公佈關西機場事件真相,17,爆卦,Mon Dec  2 18:44:53 2019,0,0,0.2222222222222222,0.4444444444444444
323,0,「卡神」被起訴 陳宜民：應查清金流,17,新聞,Mon Dec  2 18:45:17 2019,0,0,0.6666666666666666,0.0
324,0,「卡神」被起訴 陳宜民：應查清金流,17,新聞,Mon Dec  2 18:45:39 2019,0,0,0.4,0.0
325,0,美中專家：建議川普政府考慮中共垮台方案,19,新聞,Mon Dec  2 18:45:49 2019,1,1,0.7,0.1
326,0,【挺謝長廷惹議】楊蕙如對「高雄組」網軍,19,新聞,Mon Dec  2 18:46:21 2019,1,1,0.6,0.0
327,0,楊蕙如透過LINE群「高雄組」下令！成員,20,新聞,Mon Dec  2 18:46:42 2019,0,0,1.0,0.0
328,0,卡神之後，那台北惡棍呢？,12,問卦,Mon Dec  2 18:46:44 2019,1,0,0.4,0.1
329,0,為什麼最早的流出電影都是從韓國？,16,問卦,Mon Dec  2 18:46:43 2019,1,0,0.2,0.0
330,0,卡神遭爆開價月500萬 主導PTT風向,19,新聞,Mon Dec  2 18:47:11 2019,0,1,0.4,0.0
331,0,卡神楊蕙如遭起訴！「柯P的一隻小黑狗」,19,新聞,Mon Dec  2 18:48:44 2019,0,0,0.5,0.0
332,0,納智捷的車真的有很糟嗎？,12,問卦,Mon Dec  2 18:49:03 2019,0,0,0.5714285714285714,0.0
333,0,好想和腹肌女孩尬砲，怎辦？,13,問卦,Mon Dec  2 18:49:14 2019,1,0,0.4,0.3
334,0,柯文哲FB,5,爆卦,Mon Dec  2 18:49:42 2019,0,0,0.4,0.0
335,0,孫先生為什麼天天開直播阿,12,問卦,Mon Dec  2 18:50:27 2019,1,0,0.3,0.2
336,1,香港人權法案生效 傳親共富商被拒入境美,19,新聞,Mon Dec  2 18:50:53 2019,1,1,0.6,0.1
337,0,有沒有被NTR與被TNR的八卦,15,問卦,Mon Dec  2 18:51:54 2019,1,0,0.4,0.1
338,0,快訊／為買手機科長威脅北醫生　國健署：,19,新聞,Mon Dec  2 18:52:01 2019,0,0,0.0,0.4
339,0,【挺謝長廷惹議】楊蕙如對「高雄組」網軍,19,新聞,Mon Dec  2 18:53:26 2019,0,0,0.375,0.25
340,0,國中的否定問句,7,問卦,Mon Dec  2 18:53:43 2019,1,0,0.3,0.3
341,0,與龍共舞是真愛嗎?,9,問卦,Mon Dec  2 18:28:31 2019,0,1,0.2222222222222222,0.1111111111111111
342,0,網軍肉粽查到卡神之後還查得下去嗎,16,問卦,Mon Dec  2 18:30:03 2019,0,1,1.0,0.0
343,0,人類學系或考古學系484最硬的科系?,18,問卦,Mon Dec  2 18:30:07 2019,1,0,0.2857142857142857,0.2857142857142857
344,0,「卡神」被起訴 陳宜民：應查清金流,17,新聞,Mon Dec  2 18:32:03 2019,0,0,0.2,0.4
345,0,「有本事就給我堅持到底」　柯文哲再轟,18,新聞,Mon Dec  2 18:34:31 2019,0,0,0.3,0.3
346,0,台灣的景點多了這個是否就尊爵不凡了,17,問卦,Mon Dec  2 18:35:28 2019,1,1,0.3333333333333333,0.0
347,0,楊蕙如透過LINE群「高雄組」下令！成員,20,新聞,Mon Dec  2 18:35:57 2019,0,1,0.4,0.2
348,0,【挺謝長廷惹議】楊蕙如對「高雄組」網軍,19,新聞,Mon Dec  2 18:36:55 2019,0,0,0.4,0.0
349,0,一起乃聽techno o'_'o,16,問卦,Mon Dec  2 18:36:58 2019,1,0,0.125,0.125
350,0,姓林的取名的八卦,8,問卦,Mon Dec  2 18:37:05 2019,1,0,0.2,0.1
351,0,20歲水果攤商站著削甘蔗 誤砍命根子慘「,20,新聞,Mon Dec  2 18:37:43 2019,1,1,0.4,0.1
352,0,如果今天賣手機的人是兩津,12,問卦,Mon Dec  2 18:38:53 2019,1,0,0.7142857142857143,0.14285714285714285
353,0,蟲族女王凱莉根是不是賺太少才跳槽?,17,問卦,Mon Dec  2 18:38:56 2019,1,0,0.5,0.2
354,0,星巴克槓上路易莎 祭「買1送1、第2杯半價,21,新聞,Mon Dec  2 18:39:11 2019,0,0,0.5,0.1
355,0,睡醒發現手放在內褲裡面?,12,問卦,Mon Dec  2 18:40:08 2019,1,0,0.5,0.0
356,0,聲稱45天環島後 韓國瑜用「悶、苦、茫」3,21,新聞,Mon Dec  2 18:40:07 2019,0,0,1.0,0.0
357,0,柯文哲FB,5,爆卦,Mon Dec  2 18:41:04 2019,0,1,0.1,0.3
358,0,十個字內形容某個版？,10,問卦,Mon Dec  2 18:41:42 2019,1,0,0.6,0.2
359,0,「卡神」被起訴 陳宜民：應查清金流,17,新聞,Mon Dec  2 18:42:32 2019,0,0,0.1,0.1
360,0,有沒有蟑螂剋星-瑞科的八卦?,14,問卦,Mon Dec  2 18:08:41 2019,1,0,0.5,0.0
361,0,台灣人為何戴口罩,8,問卦,Mon Dec  2 18:10:57 2019,1,1,0.1,0.3
362,0,吳怡農批「蔣經國是壞人」　蔣萬安反擊：,19,新聞,Mon Dec  2 18:10:58 2019,0,1,0.4,0.2
363,0,哪種人比較需要絕交,9,問卦,Mon Dec  2 18:11:40 2019,1,0,0.6,0.1
364,0,見龍卸甲有更深層的意思嗎,12,問卦,Mon Dec  2 18:11:44 2019,1,0,0.2,0.0
365,0,柯文哲FB,5,爆卦,Mon Dec  2 18:12:15 2019,0,1,0.7,0.1
366,0,女生變胖叫水腫那男生呢？,12,問卦,Mon Dec  2 18:12:50 2019,1,0,0.7,0.0
367,0,蘇啟誠之死》韓國瑜被黑有感 轟蔡政府放,19,新聞,Mon Dec  2 18:13:34 2019,1,1,0.5,0.3
368,0,八卦廢文現在都怎麼發,10,問卦,Mon Dec  2 18:15:30 2019,1,0,0.2857142857142857,0.14285714285714285
369,0,疑送高價口罩涉賄選 翟本喬：友情價28元,20,新聞,Mon Dec  2 18:15:48 2019,0,0,0.5,0.5
370,0,穿情趣內衣自拍的女人 會不會太大膽了點?,20,問卦,Mon Dec  2 18:16:11 2019,1,0,0.2,0.6
371,1,「卡神」楊蕙如每月發一萬給網軍下線?,18,新聞,Mon Dec  2 18:16:13 2019,1,1,0.7,0.0
372,0,柯P改口國家養 王世堅：跟吳敦義一樣會,19,新聞,Mon Dec  2 18:16:51 2019,0,0,0.1,0.1
373,0,今年台北跨年卡司-楊丞琳、吳青峰壓軸,18,爆卦,Mon Dec  2 18:17:31 2019,1,1,0.6,0.0
374,0,3C褓姆跟唐詩褓姆其實是同一個東西吧,18,問卦,Mon Dec  2 18:17:52 2019,1,0,0.0,0.0
375,0,與龍共舞是真愛嗎?,9,問卦,Mon Dec  2 18:18:15 2019,1,0,0.3,0.3
376,0,李佳芬向韓黑宣戰：不信黑暗勝光明,16,新聞,Mon Dec  2 18:23:59 2019,1,1,0.2,0.4
377,0,【挺謝長廷惹議】楊蕙如對「高雄組」網軍,19,新聞,Mon Dec  2 18:25:20 2019,1,1,0.7,0.0
378,0,柯文哲FB,5,爆卦,Mon Dec  2 18:26:25 2019,0,1,0.2,0.3
379,0,能登半島去哪裡才內行？,11,問卦,Mon Dec  2 17:48:01 2019,1,0,0.6,0.3
380,0,李鴻章大人居然簽馬關條約割讓台灣 ！！,19,問卦,Mon Dec  2 17:49:44 2019,0,0,0.6666666666666666,0.0
381,0,是不是文組的才會覺得電腦容易壞,15,問卦,Mon Dec  2 17:49:47 2019,1,0,0.3,0.3
382,0,去剪髮！洗頭小妹抱怨薪水低「手拿iPhone,22,新聞,Mon Dec  2 17:52:49 2019,0,0,0.5,0.0
383,0,家教不好時阿嬤造成的嗎？,12,問卦,Mon Dec  2 17:53:43 2019,1,0,0.3,0.2
384,1,習近平幕僚:我們已走投無路 錯一步恐粉身,20,新聞,Mon Dec  2 17:54:49 2019,1,1,0.6,0.1
385,0,卡神遭爆開價月500萬 主導PTT風向,19,新聞,Mon Dec  2 17:55:14 2019,0,0,0.8,0.1
386,0,即食乾拌麵 是不是太多種了?,14,問卦,Mon Dec  2 17:55:52 2019,0,1,0.7,0.0
387,0,男子半夜騎機車逆向上國道 遭2車輾斃,18,新聞,Mon Dec  2 17:56:09 2019,1,1,0.2,0.3
388,0,朋友陷入總裁/警官/大明星/教授四角戀,19,問卦,Mon Dec  2 17:56:56 2019,1,0,0.2,0.3
389,0,雲科?高科?都幾勒?,10,問卦,Mon Dec  2 18:00:55 2019,1,0,0.4,0.0
390,0,北一女有人穿短褲怎麼沒穿裙子？,15,問卦,Mon Dec  2 18:01:08 2019,1,0,0.3,0.3
391,0,【獨家】好慘！20歲男子削甘蔗　一刀自宮,20,新聞,Mon Dec  2 18:01:28 2019,0,1,0.4,0.0
392,0,吳怡農批「蔣經國是壞人」　蔣萬安反擊：,19,新聞,Mon Dec  2 18:02:52 2019,0,0,0.3,0.2
393,0,柯文哲FB,5,爆卦,Mon Dec  2 18:03:30 2019,0,0,0.3,0.1
394,0,「有本事就給我堅持到底」　柯文哲再轟,18,新聞,Mon Dec  2 18:03:56 2019,0,1,0.4,0.2
395,0,肥宅會因為氣溫下降而影響勃起長度嗎？☺,19,問卦,Mon Dec  2 18:05:48 2019,1,0,0.3333333333333333,0.16666666666666666
396,0,卡神遭爆開價月500萬 主導PTT風向,19,新聞,Mon Dec  2 18:06:49 2019,0,1,0.6,0.0
397,0,柯P改口國家養 王世堅：跟吳敦義一樣會,19,新聞,Mon Dec  2 18:07:24 2019,1,1,0.4,0.3
398,0,狗都穿衣服了你各位在幹嘛,12,問卦,Mon Dec  2 18:08:28 2019,1,1,0.5714285714285714,0.0
399,0,欸欸！所以來自中國的網軍到底在哪裡？,18,問卦,Mon Dec  2 17:37:32 2019,1,0,0.6,0.1
400,0,去剪髮！洗頭小妹抱怨薪水低「手拿iPhone,22,新聞,Mon Dec  2 17:37:36 2019,0,0,0.2,0.2
401,0,未滿1500的網軍現在484急得跳腳,18,問卦,Mon Dec  2 17:39:06 2019,1,0,0.3,0.2
402,0,kipling是在貴幾點的？,14,問卦,Mon Dec  2 17:39:12 2019,1,1,0.6,0.0
403,0,網軍肉粽查到卡神之後還查得下去嗎,16,問卦,Mon Dec  2 17:39:10 2019,1,0,0.3,0.1
404,0,北京反擊《香港法案》　暫停美軍艦機赴,18,新聞,Mon Dec  2 17:39:42 2019,0,0,0.0,0.16666666666666666
405,0,【獨家】好慘！20歲男子削甘蔗　一刀自宮,20,新聞,Mon Dec  2 17:40:06 2019,1,0,0.5,0.0
406,0,交換禮物,4,問卦,Mon Dec  2 17:40:44 2019,1,0,0.0,0.0
407,0,這樣的皮箱有搞頭嗎？,10,問卦,Mon Dec  2 17:41:56 2019,1,0,0.0,0.5
408,0,為什麼suzuki 車子漲一萬?,16,問卦,Mon Dec  2 17:43:15 2019,1,0,0.3,0.1
409,0,柯文哲FB,5,爆卦,Mon Dec  2 17:43:29 2019,1,1,0.2,0.3
410,0,疑送高價口罩涉賄選 翟本喬：友情價28元,20,新聞,Mon Dec  2 17:43:41 2019,0,1,0.0,0.4444444444444444
411,0,吳怡農批「蔣經國是壞人」　蔣萬安反擊：,19,新聞,Mon Dec  2 17:43:46 2019,0,0,0.8,0.0
412,0,登入次數4567是大學長了嗎,14,問卦,Mon Dec  2 17:44:03 2019,1,0,0.3,0.3
413,0,吳怡農批「蔣經國是壞人」　蔣萬安反擊：,19,新聞,Mon Dec  2 17:44:53 2019,0,0,0.3,0.2
414,0,蘇嘉全爭取支持 妙天：和蔡英文見過面感,19,新聞,Mon Dec  2 17:46:14 2019,0,1,0.375,0.0
415,0,新加坡假新聞法上路 可約束社群媒體,17,新聞,Mon Dec  2 17:47:10 2019,1,1,0.4,0.1
416,0,佛山省級示範屠宰場偷賣死豬 日達數千斤,19,新聞,Mon Dec  2 17:47:38 2019,1,0,0.5,0.1
417,0,無線電故障與地面失聯　客機駕駛驚見戰機,19,新聞,Mon Dec  2 17:19:21 2019,1,0,0.7,0.1
418,0,沈伯洋(撲馬)公佈關西機場事件真相,17,爆卦,Mon Dec  2 17:20:08 2019,0,0,0.42857142857142855,0.14285714285714285
419,0,假新聞害人家自殺484你我都推了一把?,19,問卦,Mon Dec  2 17:20:37 2019,0,1,0.3333333333333333,0.16666666666666666
420,0,有沒有收到什麼交換禮物會生氣的八卦,17,問卦,Mon Dec  2 17:20:55 2019,1,0,0.3,0.1
421,0,沈伯洋(撲馬)公佈關西機場事件真相,17,爆卦,Mon Dec  2 17:23:01 2019,0,0,0.4,0.1
422,0,圖利岳父砂石場？韓國瑜怒告黃國昌,16,新聞,Mon Dec  2 17:25:05 2019,1,0,0.2,0.7
423,0,去剪髮！洗頭小妹抱怨薪水低「手拿iPhone,22,新聞,Mon Dec  2 17:26:53 2019,1,0,0.1,0.2
424,0,糟糕惹，我朋友被記大過了！,13,問卦,Mon Dec  2 17:27:14 2019,1,0,0.2,0.2
425,0,有人CPU散熱好卻在幾年內就操爆嗎?,18,問卦,Mon Dec  2 17:27:39 2019,0,0,0.2,0.2
426,0,12月開始你都搜幾推當一日廢文review,21,問卦,Mon Dec  2 17:27:54 2019,1,0,0.3,0.3
427,0,納智捷的車真的有很糟嗎？,12,問卦,Mon Dec  2 17:28:29 2019,0,0,0.1,0.2
428,0,沈伯洋(撲馬)公佈關西機場事件真相,17,爆卦,Mon Dec  2 17:31:13 2019,0,0,0.5,0.5
429,0,吳怡農批「蔣經國是壞人」　蔣萬安反擊：,19,新聞,Mon Dec  2 17:32:04 2019,1,0,0.4,0.3
430,0,李鴻章大人居然簽馬關條約割讓台灣 ！！,19,問卦,Mon Dec  2 17:32:08 2019,0,0,0.7,0.0
431,0,沈伯洋(撲馬)公佈關西機場事件真相,17,爆卦,Mon Dec  2 17:33:38 2019,0,1,0.5,0.0
432,0,即食乾拌麵 是不是太多種了?,14,問卦,Mon Dec  2 17:35:38 2019,1,1,0.5,0.0
433,0,想當網軍頭啦幹有什麼條件嗎？,14,問卦,Mon Dec  2 17:35:49 2019,1,0,0.2,0.0
434,0,"姓""湯"" 可以取甚麼名字?",13,問卦,Mon Dec  2 17:36:43 2019,1,0,0.5,0.0
435,0,「卡神」楊蕙如疑為綠網軍？ 陳其邁：尊,19,新聞,Mon Dec  2 16:58:45 2019,1,1,0.3,0.3
436,0,聲稱45天環島後 韓國瑜用「悶、苦、茫」3,21,新聞,Mon Dec  2 16:58:55 2019,0,0,0.8,0.0
437,0,南桃園造勢擠爆！蔡英文110米大進場17分,21,新聞,Mon Dec  2 16:59:39 2019,1,1,0.4,0.2
438,1,王金平挺韓國瑜：支持他把市長做好,16,新聞,Mon Dec  2 17:02:01 2019,1,1,0.6,0.0
439,0,齊藤飛鳥現在還很紅嗎?,11,問卦,Mon Dec  2 17:04:54 2019,1,1,0.7,0.1
440,0,南山人壽當了白老鼠？花百億換系統 結果.,20,新聞,Mon Dec  2 17:07:36 2019,0,0,0.3,0.0
441,0,1450 7200 10000,15,問卦,Mon Dec  2 17:10:04 2019,1,0,0.6,0.0
442,0,大奶比基尼妹子腿開開是在找什麼？,16,問卦,Mon Dec  2 17:10:18 2019,1,1,0.0,0.7
443,0,台南有什麼食物不加糖的,11,問卦,Mon Dec  2 17:11:15 2019,1,0,0.2,0.0
444,0,228基金會執行長楊振隆 遭控50年前犯下弒,22,新聞,Mon Dec  2 17:12:47 2019,1,0,0.5,0.1
